Plant Molecular Biology,P B 388M,3,Graduate,(P B) - Plant Biology
Subjects and Skills for Graduate Students in Plant Biology,P B 389D,3,Graduate,(P B) - Plant Biology
Fundamentals of Evolution,P B 390C,3,Graduate,(P B) - Plant Biology
Fundamentals of Ecology,P B 390E,3,Graduate,(P B) - Plant Biology
Thesis,P B 698,6,Graduate,(P B) - Plant Biology
Master's Report,P B 398R,3,Graduate,(P B) - Plant Biology
Dissertation,"P B 399W, 699W, 999W","3, 6, 9",Graduate,(P B) - Plant Biology
Topics in Leadership and Management,P L 381E,3,Graduate,(P L) - Public Leadership
Topics in Strategic Communication and Engagement,P L 382E,3,Graduate,(P L) - Public Leadership
Topics in Executive Analytics,P L 383E,3,Graduate,(P L) - Public Leadership
Topics in Politics and Policy,P L 384E,3,Graduate,(P L) - Public Leadership
Research Capstone,P L 389E,3,Graduate,(P L) - Public Leadership
Fundamentals of Public Relations,P R 305,3,Lower Division,(P R) - Public Relations
Introduction to Integrated Communication for Sports,P R 305S,3,Lower Division,(P R) - Public Relations
Introduction to Advertising and Public Relations Research,P R 309,3,Lower Division,(P R) - Public Relations
Creativity and American Culture,P R 316,3,Lower Division,(P R) - Public Relations
Writing for Public Relations,P R 317,3,Lower Division,(P R) - Public Relations
Topics in Public Relations,"P R 119S, 219S, 319S, 419S, 519S, 619S, 719S, 819S, 919S","1, 2, 3, 4, 5, 6, 7, 8, 9",Lower Division,(P R) - Public Relations
Integrated Communication for Nonprofit Organizations,P R 320,3,Upper Division,(P R) - Public Relations
Leadership and Ethics,P R 321,3,Upper Division,(P R) - Public Relations
"Health Communication: Messages, Campaigns, and the Media",P R 322,3,Upper Division,(P R) - Public Relations
Public Communication of Science and Technology,P R 323,3,Upper Division,(P R) - Public Relations
Communicating Sustainability,P R 324,3,Upper Division,(P R) - Public Relations
Topics in Public Relations,"P R 129S, 229S, 329S, 429S, 529S, 629S, 729S, 829S, 929S","1, 2, 3, 4, 5, 6, 7, 8, 9",Upper Division,(P R) - Public Relations
Technology Marketing and Advertising,P R 332,3,Upper Division,(P R) - Public Relations
New Media Entrepreneurialism,P R 332C,3,Upper Division,(P R) - Public Relations
Entrepreneurialism in Communication,P R 332D,3,Upper Division,(P R) - Public Relations
Digital Graphic Communication,P R 339K,3,Upper Division,(P R) - Public Relations
Brand Storytelling,P R 339L,3,Upper Division,(P R) - Public Relations
Research in Sports Communication and Media,P R 341S,3,Upper Division,(P R) - Public Relations
Public Relations Techniques,P R 348,3,Upper Division,(P R) - Public Relations
The Business of Sports Media,P R 348S,3,Upper Division,(P R) - Public Relations
Public Relations Internship,"P R 350, 650","3, 6",Upper Division,(P R) - Public Relations
Internship in Sports Media,P R 350S,3,Upper Division,(P R) - Public Relations
Public Relations Internship,P R 151,1,Upper Division,(P R) - Public Relations
Strategies in Public Relations,P R 352,3,Upper Division,(P R) - Public Relations
Advertising and Public Relations Law and Ethics,P R 353,3,Upper Division,(P R) - Public Relations
Business Foundations for Public Relations,P R 360,3,Upper Division,(P R) - Public Relations
Creativity in Artificial Intelligence,P R 361,3,Upper Division,(P R) - Public Relations
Immersive Media Studio,P R 363,3,Upper Division,(P R) - Public Relations
Immersive Experiences,P R 364,3,Upper Division,(P R) - Public Relations
Audience Development and Engagement,P R 365,3,Upper Division,(P R) - Public Relations
Integrated Communications Management,P R 367,3,Upper Division,(P R) - Public Relations
Experimental Storytelling,P R 367E,3,Upper Division,(P R) - Public Relations
Social Media,P R 369,3,Upper Division,(P R) - Public Relations
Integrated Communications Campaigns: Honors,P R 377H,3,Upper Division,(P R) - Public Relations
Integrated Communications Campaigns,P R 377K,3,Upper Division,(P R) - Public Relations
Topics in Media Studies,P R 377M,3,Upper Division,(P R) - Public Relations
Advanced Topics in Public Relations,P R 378,3,Upper Division,(P R) - Public Relations
Special Topics in Sports Media,P R 378S,3,Upper Division,(P R) - Public Relations
Public Relations Problems,"P R 179, 279, 379","1, 2, 3",Upper Division,(P R) - Public Relations
Topics in Seminar in Public Relations,P R 391K,3,Graduate,(P R) - Public Relations
Introductory Physical Science I: Mechanics and Heat,P S 303,3,Lower Division,(P S) - Physical Science
"Introductory Physical Science II: Electricity, Light, and Optics",P S 304,3,Lower Division,(P S) - Physical Science
Topics in Physical Science,"P S 119S, 219S, 319S, 419S, 519S, 619S, 719S, 819S, 919S","1, 2, 3, 4, 5, 6, 7, 8, 9",Lower Division,(P S) - Physical Science
Topics in Physical Science,"P S 129S, 229S, 329S, 429S, 529S, 629S, 729S, 829S, 929S","1, 2, 3, 4, 5, 6, 7, 8, 9",Upper Division,(P S) - Physical Science
Physical Science for Elementary and Middle School Teachers,P S 350,3,Upper Division,(P S) - Physical Science
Physical Science: Methods of Astronomy,P S 367M,3,Upper Division,(P S) - Physical Science
Topics in Physical Science: Individual Study,P S 375,3,Upper Division,(P S) - Physical Science
Introduction to Public Health,PBH 317,3,Lower Division,(PBH) - Public Health
Topics in Public Health,"PBH 119S, 219S, 319S, 419S, 519S, 619S, 719S, 819S, 919S","1, 2, 3, 4, 5, 6, 7, 8, 9",Lower Division,(PBH) - Public Health
Topics in Health Informatics and Health Information Technology,PBH 320,3,Upper Division,(PBH) - Public Health
Introduction to Health Informatics,PBH 323,3,Upper Division,(PBH) - Public Health
Topics in Public Health,PBH 330,3,Upper Division,(PBH) - Public Health
Global Health,PBH 334,3,Upper Division,(PBH) - Public Health
Selected Topics in Public Health,"PBH 137, 237, 337, 437","1, 2, 3, 4",Upper Division,(PBH) - Public Health
Environmental Health,PBH 338,3,Upper Division,(PBH) - Public Health
Public Health Research,PBH 341R,3,Upper Division,(PBH) - Public Health
Epidemiology I,PBH 354,3,Upper Division,(PBH) - Public Health
Health Behavior Theory and Practice,PBH 356,3,Upper Division,(PBH) - Public Health
Health Policy and Health Systems,PBH 358D,3,Upper Division,(PBH) - Public Health
Public Health Internship,PBH 361P,3,Upper Division,(PBH) - Public Health
Epidemiology II: Quantitative Methods,PBH 362,3,Upper Division,(PBH) - Public Health
"Project Management, Planning, and Evaluation",PBH 363,3,Upper Division,(PBH) - Public Health
Field Epidemiology,PBH 364,3,Upper Division,(PBH) - Public Health
Public Health Informatics,PBH 365,3,Upper Division,(PBH) - Public Health
Global Health in Action,PBH 366,3,Upper Division,(PBH) - Public Health
Emerging and Re-emerging Infectious Diseases,PBH 367,3,Upper Division,(PBH) - Public Health
"Maternal, Child, and Family Health",PBH 368,3,Upper Division,(PBH) - Public Health
Diverse Communities and Health Equity,PBH 369,3,Upper Division,(PBH) - Public Health
Honors Tutorial Course,PBH 379H,3,Upper Division,(PBH) - Public Health
Topics in Swimming,PED 101J,1,Lower Division,(PED) - Physical Education
Topics in Skin Diving and Scuba Diving,PED 102G,1,Lower Division,(PED) - Physical Education
Topics in Social Dance,PED 103L,1,Lower Division,(PED) - Physical Education
Topics in Tennis,PED 104P,1,Lower Division,(PED) - Physical Education
Topics in Racquetball,PED 104R,1,Lower Division,(PED) - Physical Education
Topics in Handball,PED 105C,1,Lower Division,(PED) - Physical Education
Topics in Fencing,PED 105M,1,Lower Division,(PED) - Physical Education
Topics in Karate/Tae Kwon Do,PED 105R,1,Lower Division,(PED) - Physical Education
Topics in Judo,PED 105T,1,Lower Division,(PED) - Physical Education
Beginning Hapkido/Self-Defense,PED 105U,1,Lower Division,(PED) - Physical Education
Kickboxing and Self-Defense,PED 105V,1,Lower Division,(PED) - Physical Education
Topics in Conditioning,PED 106C,1,Lower Division,(PED) - Physical Education
Topics in Running,PED 106D,1,Lower Division,(PED) - Physical Education
Topics in Archery,PED 107C,1,Lower Division,(PED) - Physical Education
Topics in Golf,PED 107D,1,Lower Division,(PED) - Physical Education
Topics in Gymnastics,PED 107L,1,Lower Division,(PED) - Physical Education
Topics in Basketball,PED 108C,1,Lower Division,(PED) - Physical Education
Topics in Softball,PED 108S,1,Lower Division,(PED) - Physical Education
Topics in Volleyball,PED 109D,1,Lower Division,(PED) - Physical Education
Topics in Physical Education,"PED 119S, 219S, 319S, 419S, 519S, 619S, 719S, 819S, 919S","1, 2, 3, 4, 5, 6, 7, 8, 9",Lower Division,(PED) - Physical Education
Topics in Physical Education,"PED 129S, 229S, 329S, 429S, 529S, 629S, 729S, 829S, 929S","1, 2, 3, 4, 5, 6, 7, 8, 9",Upper Division,(PED) - Physical Education
"Engineering, Energy, and the Environment",PGE 301,3,Lower Division,(PGE) - Petroleum and Geosystems Engineering
Numerical Methods and Programming,PGE 311,3,Lower Division,(PGE) - Petroleum and Geosystems Engineering
Physical and Chemical Behavior of Fluids I,PGE 312,3,Lower Division,(PGE) - Petroleum and Geosystems Engineering
Topics in Petroleum  and Geosystems Engineering,"PGE 119S, 219S, 319S, 419S, 519S, 619S, 719S, 819S, 919S","1, 2, 3, 4, 5, 6, 7, 8, 9",Lower Division,(PGE) - Petroleum and Geosystems Engineering
Physical and Chemical Behavior of Fluids II,PGE 421K,4,Upper Division,(PGE) - Petroleum and Geosystems Engineering
Transport Phenomena in Geosystems,PGE 322K,3,Upper Division,(PGE) - Petroleum and Geosystems Engineering
Reservoir Engineering I: Primary Recovery,PGE 323K,3,Upper Division,(PGE) - Petroleum and Geosystems Engineering
Reservoir Engineering II: Secondary and Tertiary Recovery,PGE 323L,3,Upper Division,(PGE) - Petroleum and Geosystems Engineering
Reservoir Engineering III: Numerical Simulation,PGE 323M,3,Upper Division,(PGE) - Petroleum and Geosystems Engineering
Petrophysics,PGE 424,4,Upper Division,(PGE) - Petroleum and Geosystems Engineering
Thermodynamics and Phase Behavior,PGE 326,3,Upper Division,(PGE) - Petroleum and Geosystems Engineering
Properties of Petroleum Fluids,PGE 427,4,Upper Division,(PGE) - Petroleum and Geosystems Engineering
Topics in Petroleum and Geosystems Engineering,"PGE 129S, 229S, 329S, 429S, 529S, 629S, 729S, 829S, 929S","1, 2, 3, 4, 5, 6, 7, 8, 9",Upper Division,(PGE) - Petroleum and Geosystems Engineering
Drilling and Well Completions,PGE 430,4,Upper Division,(PGE) - Petroleum and Geosystems Engineering
Engineering Communication,PGE 333T,3,Upper Division,(PGE) - Petroleum and Geosystems Engineering
Reservoir Geomechanics,PGE 334,3,Upper Division,(PGE) - Petroleum and Geosystems Engineering
Geostatistics and Data Analysis,PGE 338,3,Upper Division,(PGE) - Petroleum and Geosystems Engineering
Principles of Formation Evaluation,PGE 358,3,Upper Division,(PGE) - Petroleum and Geosystems Engineering
Advanced Reservoir Engineering,PGE 361,3,Upper Division,(PGE) - Petroleum and Geosystems Engineering
Production Technology and Design,PGE 362,3,Upper Division,(PGE) - Petroleum and Geosystems Engineering
Petroleum Leasing Regulations and Practices,PGE 363,3,Upper Division,(PGE) - Petroleum and Geosystems Engineering
Natural Gas Engineering,PGE 364,3,Upper Division,(PGE) - Petroleum and Geosystems Engineering
Resource Economics and Valuation,PGE 365,3,Upper Division,(PGE) - Petroleum and Geosystems Engineering
Fundamentals of Well Logging,PGE 368,3,Upper Division,(PGE) - Petroleum and Geosystems Engineering
Energy Finance,PGE 371,3,Upper Division,(PGE) - Petroleum and Geosystems Engineering
Advanced Drilling and Well Completions,PGE 372,3,Upper Division,(PGE) - Petroleum and Geosystems Engineering
Geosystems Engineering Design and Analysis,PGE 373L,3,Upper Division,(PGE) - Petroleum and Geosystems Engineering
Special Problems in Petroleum and Geosystems Engineering,"PGE 176, 276, 376","1, 2, 3",Upper Division,(PGE) - Petroleum and Geosystems Engineering
Deepwater Operations,PGE 377,3,Upper Division,(PGE) - Petroleum and Geosystems Engineering
Applied Reservoir Characterization,PGE 378,3,Upper Division,(PGE) - Petroleum and Geosystems Engineering
Topics in Petroleum and Geosystems Engineering,PGE 379,3,Upper Division,(PGE) - Petroleum and Geosystems Engineering
Undergraduate Honors Thesis,PGE 679H,6,Upper Division,(PGE) - Petroleum and Geosystems Engineering
Advanced Petroleum Laboratory for Master's Degree Candidates,"PGE 380, 680","3, 6",Graduate,(PGE) - Petroleum and Geosystems Engineering
Drilling Engineering,PGE 381,3,Graduate,(PGE) - Petroleum and Geosystems Engineering
Engineering Analysis,PGE 381K,3,Graduate,(PGE) - Petroleum and Geosystems Engineering
Advanced Petrophysics,PGE 381L,3,Graduate,(PGE) - Petroleum and Geosystems Engineering
Transport Phenomena,PGE 381M,3,Graduate,(PGE) - Petroleum and Geosystems Engineering
Basic Geological Concepts for Engineers,PGE 382,3,Graduate,(PGE) - Petroleum and Geosystems Engineering
Theory and Application of Reservoir Transients,PGE 382K,3,Graduate,(PGE) - Petroleum and Geosystems Engineering
Numerical Methods in Petroleum and Geosystems Engineering,PGE 382L,3,Graduate,(PGE) - Petroleum and Geosystems Engineering
Special Topics in Petroleum and Geosystems Engineering,PGE 383,3,Graduate,(PGE) - Petroleum and Geosystems Engineering
Advanced Thermodynamics and Phase Behavior,PGE 384,3,Graduate,(PGE) - Petroleum and Geosystems Engineering
Advanced Multi-Well Formation Evaluation,PGE 385K,3,Graduate,(PGE) - Petroleum and Geosystems Engineering
Advanced Well-Logging and Correlation,PGE 385M,3,Graduate,(PGE) - Petroleum and Geosystems Engineering
Advanced Fluid Flow in Porous Media,PGE 386K,3,Graduate,(PGE) - Petroleum and Geosystems Engineering
Secondary Recovery of Petroleum,PGE 387,3,Graduate,(PGE) - Petroleum and Geosystems Engineering
Fundamentals of Enhanced Oil Recovery I,PGE 387K,3,Graduate,(PGE) - Petroleum and Geosystems Engineering
Fundamentals of Enhanced Oil Recovery II,PGE 387L,3,Graduate,(PGE) - Petroleum and Geosystems Engineering
Advanced Reservoir Engineering,PGE 388,3,Graduate,(PGE) - Petroleum and Geosystems Engineering
Economic Analysis in the Petroleum Industry,PGE 389,3,Graduate,(PGE) - Petroleum and Geosystems Engineering
Advanced Laboratory for Doctoral Candidates,"PGE 290, 390, 690, 990","2, 3, 6, 9",Graduate,(PGE) - Petroleum and Geosystems Engineering
Numerical Simulation of Reservoirs,PGE 392K,3,Graduate,(PGE) - Petroleum and Geosystems Engineering
Topics in Research Seminar,"PGE 193, 293, 393","1, 2, 3",Graduate,(PGE) - Petroleum and Geosystems Engineering
Graduate Research Internship,PGE 397M,3,Graduate,(PGE) - Petroleum and Geosystems Engineering
Thesis,PGE 698,6,Graduate,(PGE) - Petroleum and Geosystems Engineering
Master's Report,PGE 398R,3,Graduate,(PGE) - Petroleum and Geosystems Engineering
Dissertation,"PGE 399W, 699W, 999W","3, 6, 9",Graduate,(PGE) - Petroleum and Geosystems Engineering
Concepts in Biomedical Pharmacology,PGS 480E,4,Graduate,(PGS) - Pharmacy Graduate Studies
Advanced Pharmaceutics: Laboratory Research,"PGS 180J, 280J, 380J","1, 2, 3",Graduate,(PGS) - Pharmacy Graduate Studies
Topics in Advanced Pharmaceutics,"PGS 180M, 280M, 380M","1, 2, 3",Graduate,(PGS) - Pharmacy Graduate Studies
Basic Principles in Experimental Design and Statistics,PGS 380S,3,Graduate,(PGS) - Pharmacy Graduate Studies
Texas Venture Labs Startup Practicum,PGS 380T,3,Graduate,(PGS) - Pharmacy Graduate Studies
Product Development,PGS 381F,3,Graduate,(PGS) - Pharmacy Graduate Studies
Advanced Manufacturing Pharmacy,PGS 381G,3,Graduate,(PGS) - Pharmacy Graduate Studies
Advanced Pharmaceutical Processing,PGS 381H,3,Graduate,(PGS) - Pharmacy Graduate Studies
Advanced Pharmacy Administration: Laboratory Research,"PGS 181J, 281J, 381J","1, 2, 3",Graduate,(PGS) - Pharmacy Graduate Studies
Topics in Advanced Pharmacy Administration,"PGS 181M, 281M, 381M","1, 2, 3",Graduate,(PGS) - Pharmacy Graduate Studies
Health Care Systems,PGS 381N,3,Graduate,(PGS) - Pharmacy Graduate Studies
Communication Skills for Translational Scientists,PGS 381V,3,Graduate,(PGS) - Pharmacy Graduate Studies
Molecular and Pharmacological Basis of Therapeutics,PGS 381W,3,Graduate,(PGS) - Pharmacy Graduate Studies
Analytical Methods in Biologics Formulation,PGS 382F,3,Graduate,(PGS) - Pharmacy Graduate Studies
Advanced Pharmacotherapy Seminar I,PGS 282J,2,Graduate,(PGS) - Pharmacy Graduate Studies
Advanced Pharmacotherapy Seminar II,PGS 282K,2,Graduate,(PGS) - Pharmacy Graduate Studies
Topics in Recent Advances in Pharmaceutics,PGS 382R,3,Graduate,(PGS) - Pharmacy Graduate Studies
Advanced Biopharmaceutics,"PGS 282S, 382S","2, 3",Graduate,(PGS) - Pharmacy Graduate Studies
Basic Concepts of Tumor Biology,PGS 382T,3,Graduate,(PGS) - Pharmacy Graduate Studies
Drug Discovery and Development,PGS 382U,3,Graduate,(PGS) - Pharmacy Graduate Studies
Pharmaceutical Biotechnology,PGS 382V,3,Graduate,(PGS) - Pharmacy Graduate Studies
Ethics in Science and Clinical Practice,PGS 182W,1,Graduate,(PGS) - Pharmacy Graduate Studies
Neuropharmacology I,PGS 383D,3,Graduate,(PGS) - Pharmacy Graduate Studies
Neuropharmacology II,PGS 383E,3,Graduate,(PGS) - Pharmacy Graduate Studies
Analytical Methods in Biologic Formulations,PGS 383G,3,Graduate,(PGS) - Pharmacy Graduate Studies
Health Innovation Entrepreneurship,PGS 383M,3,Graduate,(PGS) - Pharmacy Graduate Studies
Solution Theory and Disperse Systems,PGS 383N,3,Graduate,(PGS) - Pharmacy Graduate Studies
Advanced Pharmacokinetics,PGS 383P,3,Graduate,(PGS) - Pharmacy Graduate Studies
Statistics in Translational Science,PGS 383Q,3,Graduate,(PGS) - Pharmacy Graduate Studies
Rate Processes in Pharmaceutical Systems,PGS 383R,3,Graduate,(PGS) - Pharmacy Graduate Studies
Research Design and Methods,PGS 383V,3,Graduate,(PGS) - Pharmacy Graduate Studies
Biopharmaceutical Analysis,PGS 383W,3,Graduate,(PGS) - Pharmacy Graduate Studies
Pharmacological Mechanisms of Addiction,PGS 384G,3,Graduate,(PGS) - Pharmacy Graduate Studies
Fundamentals of Toxicology,PGS 384K,3,Graduate,(PGS) - Pharmacy Graduate Studies
Biochemical and Molecular Toxicology,PGS 384L,3,Graduate,(PGS) - Pharmacy Graduate Studies
Health Behavior  Theory and Medication Use Process,PGS 384N,3,Graduate,(PGS) - Pharmacy Graduate Studies
Introduction to Epidemiology,PGS 384S,3,Graduate,(PGS) - Pharmacy Graduate Studies
Advanced Epidemiology,PGS 384T,3,Graduate,(PGS) - Pharmacy Graduate Studies
Biopharmaceutical Analysis Laboratory,PGS 184U,1,Graduate,(PGS) - Pharmacy Graduate Studies
Responsible Conduct of Science,PGS 185D,1,Graduate,(PGS) - Pharmacy Graduate Studies
Grant Writing for Pharmacology and Toxicology,PGS 185G,1,Graduate,(PGS) - Pharmacy Graduate Studies
Advanced Pharmacotherapy Laboratory Research,"PGS 185J, 285J, 385J","1, 2, 3",Graduate,(PGS) - Pharmacy Graduate Studies
Clinical Pharmacokinetics,PGS 385L,3,Graduate,(PGS) - Pharmacy Graduate Studies
Advanced Pharmacokinetics and Pharmacodynamics,PGS 385M,3,Graduate,(PGS) - Pharmacy Graduate Studies
Translational Science PhD Seminar,PGS 185N,1,Graduate,(PGS) - Pharmacy Graduate Studies
Advanced Topics in Pharmacotherapy,"PGS 185W, 285W, 385W","1, 2, 3",Graduate,(PGS) - Pharmacy Graduate Studies
Cellular and Systems Physiology I,"PGS 386C, 486C","3, 4",Graduate,(PGS) - Pharmacy Graduate Studies
Cellular and Systems Physiology II,"PGS 386D, 486D","3, 4",Graduate,(PGS) - Pharmacy Graduate Studies
Advanced Medicinal Chemistry: Laboratory Research,"PGS 186J, 286J, 386J","1, 2, 3",Graduate,(PGS) - Pharmacy Graduate Studies
Pharmaceutical Industry and Marketing,PGS 386M,3,Graduate,(PGS) - Pharmacy Graduate Studies
Topics in Pharmacy,"PGS 186N, 286N, 386N, 486N","1, 2, 3, 4",Graduate,(PGS) - Pharmacy Graduate Studies
Manuscripts in Pharmaceutical Science,PGS 387G,3,Graduate,(PGS) - Pharmacy Graduate Studies
Communication Skills for Scientists,"PGS 387Q, 487Q","3, 4",Graduate,(PGS) - Pharmacy Graduate Studies
Introductory Bioorganic Chemistry,PGS 388C,3,Graduate,(PGS) - Pharmacy Graduate Studies
Dialogue Across Difference,PGS 188G,1,Graduate,(PGS) - Pharmacy Graduate Studies
Advanced Pharmacology: Laboratory Research,"PGS 188J, 288J, 388J","1, 2, 3",Graduate,(PGS) - Pharmacy Graduate Studies
Topics in Advanced Pharmacology,"PGS 188K, 288K, 388K","1, 2, 3",Graduate,(PGS) - Pharmacy Graduate Studies
Fundamentals of Fluorescence Microscopy,PGS 288M,2,Graduate,(PGS) - Pharmacy Graduate Studies
Pharmacy Association Management,PGS 389C,3,Graduate,(PGS) - Pharmacy Graduate Studies
Advanced Pharmacotherapeutics of Cardiovascular Disorders,PGS 389J,3,Graduate,(PGS) - Pharmacy Graduate Studies
Fundamentals of Health Innovations,PGS 389M,3,Graduate,(PGS) - Pharmacy Graduate Studies
Advanced Pharmacotherapeutics of Infectious Diseases,PGS 389P,3,Graduate,(PGS) - Pharmacy Graduate Studies
Seminar in Alcohol Studies,PGS 189Q,1,Graduate,(PGS) - Pharmacy Graduate Studies
Topics in Advanced Pharmacotherapeutics of Human Diseases and Illnesses,"PGS 190G, 290G, 390G","1, 2, 3",Graduate,(PGS) - Pharmacy Graduate Studies
Advanced Pharmaceutics Research Conference,PGS 190H,1,Graduate,(PGS) - Pharmacy Graduate Studies
Data Analysis in Health Care,PGS 390J,3,Graduate,(PGS) - Pharmacy Graduate Studies
Experimental Design and Research Methodology in Health Care,PGS 390K,3,Graduate,(PGS) - Pharmacy Graduate Studies
Topics in Pharmacotherapy: Special Problems,"PGS 190R, 290R, 390R","1, 2, 3",Graduate,(PGS) - Pharmacy Graduate Studies
Advanced Research Methods in Health Care,PGS 390U,3,Graduate,(PGS) - Pharmacy Graduate Studies
Advanced Hematology and Oncology Seminar I,PGS 291E,2,Graduate,(PGS) - Pharmacy Graduate Studies
Advanced Hematology and Oncology Seminar II,PGS 291F,2,Graduate,(PGS) - Pharmacy Graduate Studies
Advanced Health Outcomes and Pharmacy Practice Research Conference,PGS 191H,1,Graduate,(PGS) - Pharmacy Graduate Studies
Clinical Research Methods I,PGS 292E,2,Graduate,(PGS) - Pharmacy Graduate Studies
Clinical Research Methods II,PGS 292F,2,Graduate,(PGS) - Pharmacy Graduate Studies
Interdisciplinary Collaboration and Career Development,PGS 192Q,1,Graduate,(PGS) - Pharmacy Graduate Studies
Joint PhD Program with Partner Institutions,PGS 092T,0,Graduate,(PGS) - Pharmacy Graduate Studies
Health-Related Quality of Life,PGS 393Q,3,Graduate,(PGS) - Pharmacy Graduate Studies
Pharmacoeconomics,PGS 393T,3,Graduate,(PGS) - Pharmacy Graduate Studies
Pharmacotherapy Master's Mentorship,"PGS 193U, 293U, 393U, 693U, 993U","1, 2, 3, 6, 9",Graduate,(PGS) - Pharmacy Graduate Studies
Professional Development for Pharmaceutical Scientists,PGS 194Q,1,Graduate,(PGS) - Pharmacy Graduate Studies
Advanced Pharmacotherapy Research Conference,PGS 195H,1,Graduate,(PGS) - Pharmacy Graduate Studies
Environmental and Molecular Mechanisms of Health and Disease,PGS 195S,1,Graduate,(PGS) - Pharmacy Graduate Studies
Advanced Medicinal Chemistry Research Conference,PGS 196H,1,Graduate,(PGS) - Pharmacy Graduate Studies
"Medicinal Chemistry: General Principles, Pharmacological Classification, and Mechanism of Action",PGS 396M,3,Graduate,(PGS) - Pharmacy Graduate Studies
Seminar in Pharmacy,PGS 196S,1,Graduate,(PGS) - Pharmacy Graduate Studies
Seminar in Toxicology,PGS 196T,1,Graduate,(PGS) - Pharmacy Graduate Studies
Fundamentals for Teaching Assistants,PGS 097,0,Graduate,(PGS) - Pharmacy Graduate Studies
Advanced Pharmacology Research Conference,PGS 197H,1,Graduate,(PGS) - Pharmacy Graduate Studies
Drug Design and Synthetic Strategy,PGS 397M,3,Graduate,(PGS) - Pharmacy Graduate Studies
Seminar in Pharmacotherapy: Advanced Topics,PGS 197S,1,Graduate,(PGS) - Pharmacy Graduate Studies
Thesis,PGS 698,6,Graduate,(PGS) - Pharmacy Graduate Studies
College Teaching Methodology,PGS 398T,3,Graduate,(PGS) - Pharmacy Graduate Studies
Dissertation,"PGS 399W, 699W, 799W, 899W, 999W","3, 6, 7, 8, 9",Graduate,(PGS) - Pharmacy Graduate Studies
Introduction to Philosophy,PHL 301 (TCCN: PHIL 1301),3,Lower Division,(PHL) - Philosophy
Ancient Philosophy,PHL 301K (TCCN: PHIL 2316),3,Lower Division,(PHL) - Philosophy
Early Modern Philosophy,PHL 301L,3,Lower Division,(PHL) - Philosophy
World Philosophy,PHL 302,3,Lower Division,(PHL) - Philosophy
Ethics and Enlightenment,PHL 302C,3,Lower Division,(PHL) - Philosophy
Human Nature,PHL 303,3,Lower Division,(PHL) - Philosophy
Mind and Body,PHL 303M,3,Lower Division,(PHL) - Philosophy
Contemporary Moral Problems,PHL 304,3,Lower Division,(PHL) - Philosophy
Introduction to Technology Ethics,PHL 304T,3,Lower Division,(PHL) - Philosophy
Introduction to the Philosophy of Religion,PHL 305 (TCCN: PHIL 2321),3,Lower Division,(PHL) - Philosophy
Topics in Philosophical Thinkers,PHL 306,3,Lower Division,(PHL) - Philosophy
Descartes,PHL 306D,3,Lower Division,(PHL) - Philosophy
"Mind, Matter, and Persons",PHL 306L,3,Lower Division,(PHL) - Philosophy
Knowledge and Reality,PHL 310,3,Lower Division,(PHL) - Philosophy
Problems of Knowledge and Valuation,PHL 610Q,6,Lower Division,(PHL) - Philosophy
Argument,PHL 311,3,Lower Division,(PHL) - Philosophy
Introduction to Logic,PHL 312 (TCCN: PHIL 2303),3,Lower Division,(PHL) - Philosophy
Introductory Symbolic Logic,PHL 313,3,Lower Division,(PHL) - Philosophy
"Logic, Sets, and Functions",PHL 313K,3,Lower Division,(PHL) - Philosophy
Logic and Scientific Reasoning,PHL 313Q,3,Lower Division,(PHL) - Philosophy
Philosophy and Film,PHL 315F,3,Lower Division,(PHL) - Philosophy
Philosophy and Literature,PHL 315L,3,Lower Division,(PHL) - Philosophy
Science and Philosophy,PHL 316K,3,Lower Division,(PHL) - Philosophy
Introduction to the Philosophy of the Arts,PHL 317K,3,Lower Division,(PHL) - Philosophy
Introduction to Ethics,PHL 318 (TCCN: PHIL 2306),3,Lower Division,(PHL) - Philosophy
Introduction to Political Philosophy,PHL 318K (TCCN: PHIL 2307),3,Lower Division,(PHL) - Philosophy
Topics in Philosophy,"PHL 119S, 219S, 319S, 419S, 519S, 619S, 719S, 819S, 919S","1, 2, 3, 4, 5, 6, 7, 8, 9",Lower Division,(PHL) - Philosophy
Theory of Knowledge,PHL 321K,3,Upper Division,(PHL) - Philosophy
Science and the Modern World,PHL 322,3,Upper Division,(PHL) - Philosophy
History of Ethics,PHL 322K,3,Upper Division,(PHL) - Philosophy
Metaphysics,PHL 323K,3,Upper Division,(PHL) - Philosophy
Philosophy of Mind,PHL 323M,3,Upper Division,(PHL) - Philosophy
Philosophy of Science,PHL 323S,3,Upper Division,(PHL) - Philosophy
Environmental Ethics and Philosophy,PHL 325D,3,Upper Division,(PHL) - Philosophy
Biomedical Ethics,PHL 325E,3,Upper Division,(PHL) - Philosophy
Health and Justice,PHL 325J,3,Upper Division,(PHL) - Philosophy
Ethical Theories,PHL 325K,3,Upper Division,(PHL) - Philosophy
"Business, Ethics, and Public Policy",PHL 325L,3,Upper Division,(PHL) - Philosophy
"Medicine, Ethics, and Society",PHL 325M,3,Upper Division,(PHL) - Philosophy
Organizational Ethics,PHL 325N,3,Upper Division,(PHL) - Philosophy
Nineteenth-Century Philosophy,PHL 328,3,Upper Division,(PHL) - Philosophy
Plato and His Philosophy,PHL 329C,3,Upper Division,(PHL) - Philosophy
Spinoza's Philosophical System,PHL 329D,3,Upper Division,(PHL) - Philosophy
